Title,Description,Detail URL,Location,Company Name,Company Logo,Company Apply Url
Python Intern (Immediate Joiner),"Job Title: Python InternLocation: RemoteEligible Batch - 2024/2025
Do you have an interest in working with the visionary team to build a state-of-the-art product? Are you looking for an ambitious project to showcase your app development skills? We are looking for a Python Intern to join our engineering team.At Techolution, we do things a bit differently. There's no corporate nonsense, and no old-fashioned hierarchy. Instead, we work in dozens of self-sufficient, autonomous teams. Think of them like start-ups within a start-up that learn from each other. You are your own boss! We're going to be upfront that the way we work doesn't suit everyone. But if freedom, autonomy, and life-affirming, head-scratching professional challenges rock your world, we could be a match made in heaven.
Top Non-Negotiable Skills: Proficiency in Modular Object Oriented Python Coding.Experience with frameworks like Flask/Django/FastAPI. Excellent with Data Structures and Algorithms.Exposure to Database Management SystemsExposed to backend development. (API calls server/client) Worked on Microservice Architecture.Experience using Messaging Brokers- Redis/ Kafka/ RabbitMQ. Experience with working on Cloud (AWS/Azure/GCP).Exposed to Deployment- Docker/Kubernetes. Preferred Skills:Knowledge on Numpy, Pandas. Experience with developing AI models. 
Why Join Techolution? Be part of the next most admired high-tech brand in the world and launch the next most exciting billion-dollar IPO. We are looking for talent with amazing technical skills with a great foundation for the open role. The type of personalities that do very well at our company are people who are looking to contribute to a larger-than-life cause. People who are looking for a very high-growth environment where they are helping the company grow and also personally growing through a very unique and world-class exposure.
Work-Life at Techolution: At Techolution, we do things a bit differently. There's no corporate nonsense, and no old-fashioned hierarchy. Instead, we work in dozens of self-sufficient, autonomous teams. Think of them like start-ups within a start-up that learn from each other. You are your own boss! We're going to be upfront that the way we work doesn't suit everyone. But if freedom, autonomy, and life-affirming, head-scratching professional challenges rock your world, we could be a match made in heaven.
 About Techolution: Techolution is a high-tech consulting company on a mission to accelerate digital transformation for our clients across the globe. We are a very successful start-up that is small enough to care and large enough to be trusted by some of the top brands in the world such as Apple, JPMC, DBS Bank, NBC, Stryker, JCrew, etc. Techolution specializes in UI Modernization, Cloud Transformation, Internet of Things, Big Data & Artificial Intelligence. As a testament to the power of HVPD, we have developed a wealth of world-class products, owned by Techolution, in the space of Virtual Reality, Facial Recognition, Smart Water Monitoring, and many more cutting-edge digital products in the pipeline.Techolution currently serves clients across the United States with our headquarters in the heart of downtown New York City. We recently opened “Techolution City” in India as our offshore development center as a living and breathing lab for our IoT Smart City products. Techolution also serves APAC Stormers from our Singapore office and the Mauritius office supports our initiatives on African content. To know more about Techolution, visit our website: www.techolution.com",https://www.linkedin.com/jobs/view/4075202700/,India,techolution,https://media.licdn.com/dms/image/v2/D4D0BAQFbTkxG9AEJoQ/company-logo_400_400/company-logo_400_400/0/1696946952317/techolution_mobi_logo?e=1740009600&v=beta&t=Rw7NKBL8eUECFOvtTubMtcvQJ7h_SDiXm6GfvnkSmbo,https://www.linkedin.com/job-apply/4075202700
Java Developer,"Primary skills:Technology->Java->Core Java,Technology->Java->Java - ALL

A day in the life of an Infoscion

 As part of the Infosys consulting team, your primary role would be to actively aid the consulting team in different phases of the project including problem definition, effort estimation, diagnosis, solution generation and design and deployment You will explore the alternatives to the recommended solutions based on research that includes literature surveys, information available in public domains, vendor evaluation information, etc. and build POCs You will create requirement specifications from the business needs, define the to-be-processes and detailed functional designs based on requirements. You will support configuring solution requirements on the products; understand if any issues, diagnose the root-cause of such issues, seek clarifications, and then identify and shortlist solution alternatives You will also contribute to unit-level and organizational initiatives with an objective of providing high quality value adding solutions to customers. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! Ability to work with clients to identify business challenges and contribute to client deliverables by refining, analyzing, and structuring relevant data Awareness of latest technologies and trends Logical thinking and problem solving skills along with an ability to collaborate Ability to assess the current processes, identify improvement areas and suggest the technology solutions One or two industry domain knowledge",https://www.linkedin.com/jobs/view/4063783803/,"Bengaluru East, Karnataka, India",Infosys,https://media.licdn.com/dms/image/v2/D4D0BAQE7Zf1-vvfbUA/company-logo_400_400/company-logo_400_400/0/1692876768583/infosys_logo?e=1740009600&v=beta&t=9an0c8sgYKr5P6Hiv9wowr-IStcJQ8JhLi_pkZ1lY5g,https://career.infosys.com/jobdesc?sourceId=4003&jobReferenceCode=INFSYS-EXTERNAL-195640
Application Engineer - II,"Role Description

Flipkart is shaping the e-commerce ecosystem in India. With 25 million listed products and millions of active users, it is touching day to day life in India. The Flipkart ecosystem comprises extremely large, complex and distributed systems and services which power the entire ecommerce machinery.

In a large enterprise like Flipkart, an AE acts as a subject matter expert for a specific software stack.

An application engineer (AE) is responsible for ensuring application health, troubleshooting the software applications used by the company and ensuring that help desk tickets are resolved as per SLA guidelines.AEs are also responsible for ensuring the latest version of hardware/software upgrades are installed and none of the application is using outdated or unsecured version of 3P products.

As an AE at Flipkart, you will be responsible for ensuring application health, optimizing software application performance, debugging the code to identify the code fix, deliver long term bug fixes to reduce operational load, and influence product management and product development to achieve operational and engineering excellence.The AE will also identify and automate right self-serve tools and implement fixes to address the issues systematically and will manage sustenance of stable software applications as well.

This is an important, very high ownership and customer first attitude role within the company, and our expectations are equally high. Your solutions will impact what customers will experience when they place orders at Flipkart !! Your ability to learn quickly and work on disparate and overlapping tasks will define your success. High Impact production issues often require coordination between multiple Development, Operations and IT Support groups, so you get to experience a breadth of impact with various groups.

Responsibilities

Perform analyses on software application functionality and suggest improvements.Ensure application health of front-end and back-end applicationIdentify and automate self-serve tools, implement fixes, enhancements and minor features in the product/platformProvide software application support for all the applications owned by a business unit / team.Consult with the software development team, internal users, and clients to improve application performance.Manage code migration across environments to ensure continued and synchronized functionality.Establishing the root causes of application errors followed by delivering a permanent code fix.Escalate serious issues to the Senior Engineer to ensure application health is back to normal asapKeeping a record of configuration changes and scheduling application updates.Documenting processes and monitoring application performance metrics.Provide support to clients and colleagues in other departments as needed

Qualifications

A bachelor's degree in software engineering, computer science, information technology, information systems, computer engineering, or similar.Excellent problem solving skillsDemonstrable experience as an application engineer in a related field (1.5-4 years).Good hands-on experience on Unix/Linux and one of the scripting languages (Unix/JavaScript etc.)Advanced knowledge of front-end and back-end programming languages, such as C++, Java, Python, and Ruby etc.Ability to manage code migration, document configuration changes, and monitor performance.Exceptional ability to provide front-end support to internal departments and web-based clients.Advanced proficiency in determining the causes of application errors and fixing them permanentlyKnowledge of Advanced Encryption Standards (AES) and how to ensure security across all applicationsExceptional communication skills.",https://www.linkedin.com/jobs/view/3927701360/,"Bengaluru, Karnataka, India",Flipkart,https://media.licdn.com/dms/image/v2/C560BAQF6H8gAs-JyFg/company-logo_400_400/company-logo_400_400/0/1630669478258/flipkart_logo?e=1740009600&v=beta&t=ZhgaTxvMvTiQRpTabwssS2ZrN6ewdG9FymUXSsAgqZU,http://www.flipkartcareers.com/#!/job-view/application-engineer-ii-bangalore-karnataka-2024022210470268/?source=linkedin
Cloud Engineer (AWS),"Job Title: AWS Cloud EngineerExperience Required: 4 - 6 YearsLocation: Hyderabad (Work From Office)
Job Description: We are seeking a passionate and skilled AWS Cloud Engineer with 4 to 6years of experience in delivering cloud solutions on the Amazon Web Services (AWS) platform. The ideal candidate will be responsible for assessing, designing, and developing end-to-end cloud architecture, offering solutions that are highly available, auto-scalable, flexible, sustainable, and cost-effective. You will collaborate with development and infrastructure teams to enhance deployment efficiency through automation and CI/CD, while adhering to industry best practices and technology trends to balance security with business-enabling capabilities.
Key Responsibilities:Design, deploy, and maintain cloud assets and code in an agile environment for our service platforms.Build automation tools to eliminate repetitive tasks in infrastructure deployments.Implement AWS solutions, including backup, restore, and monitoring using AWS native services.Manage AWS Identity and Access Management (IAM) to ensure proper policies and permissions for services in data and DevOps spaces.Design and implement containerized solutions using Docker and other container technologies in the AWS Cloud.Develop, document, and maintain scripts, programs, and standard operating procedures for implemented solutions.
Required Skills and Experience:Hands-on experience with AWS configurations, such as CloudFormation, AWS CDK, EC2, CodePipeline, Route 53, and IAM.Expertise with DevOps tools including Docker, Jenkins, Bitbucket, Artifactory, and Confluence.Experience with monitoring tools like Splunk, Nagios, or ELK.Advanced scripting skills in, Python, Bash.Proven ability to design highly available (HA), disaster recovery (DR), and backup retention architectures on cloud platforms.Experience with release management, change management, and configuration management.Strong background in designing, implementing, and supporting AWS and hybrid cloud solutions across multiple global regions.Familiarity with orchestration and automation services.",https://www.linkedin.com/jobs/view/4058076426/,"Hyderabad, Telangana, India",Cloud4C Services,https://media.licdn.com/dms/image/v2/C510BAQHrcWs6gDN2YQ/company-logo_400_400/company-logo_400_400/0/1630568355486/cloud4c_logo?e=1740009600&v=beta&t=EAW0_krqxjt8cCpVYg_t_t4MxutUhOCuCX3Y0qYaYJw,https://www.linkedin.com/job-apply/4058076426
Lead I - Python Developer with Azure DevOps,"Role Description

Who we are:

At UST, we help the world’s best organizations grow and succeed through transformation. Bringing together the right talent, tools, and ideas, we work with our client to co-create lasting change. Together, with over 30,000+ employees in 30+ countries, we build for boundless impact—touching billions of lives in the process. Visit us at .

Who You Are

Python Developer

Requirements

Strong Python programming skills.Should have experience either in building webapps using Django / flask / Fastapi or experience in python-based automation infrastructure and system side scripting.Experience in Pytest for testing.

Preferred

Experience with cloud platforms (AWS, GCP, Azure).Basic understanding of firmware ecosystem and hardware products.Familiarity with hardware testing methodologies.Knowledge of client-server architecture and related Python modules.Experience working in Azure DevOps for CI/CD pipelines.

What We Believe

We’re proud to embrace the same values that have shaped UST since the beginning. Since day one, we’ve been building enduring relationships and a culture of integrity. And today, it's those same values that are inspiring us to encourage innovation from everyone, to champion diversity and inclusion and to place people at the center of everything we do.

Humility

We will listen, learn, be empathetic and help selflessly in our interactions with everyone.

Humanity

Through business, we will better the lives of those less fortunate than ourselves.

Integrity

We honor our commitments and act with responsibility in all our relationships.

Equal Employment Opportunity Statement

UST is an Equal Opportunity Employer. We believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion or sexual orientation.

All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

UST reserves the right to periodically redefine your roles and responsibilities based on the requirements of the organization and/or your performance.

 To support and promote the values of UST. Comply with all Company policies and procedures

Skills

Python,Pytest, Azure DevOps, Oops,Windows,Linux",https://www.linkedin.com/jobs/view/4067693645/,"Bengaluru, Karnataka, India",UST,https://media.licdn.com/dms/image/v2/C4D0BAQEr-ib3Nn15Aw/company-logo_400_400/company-logo_400_400/0/1648787427825/ustglobal_logo?e=1740009600&v=beta&t=BGQNaQrtk9gPnPWKQEsRzN9Z-Ui0Mg_7E43k8sK9cxk,https://usource.ripplehire.com/candidate/?token=8YxWjpwDhdL62DFYUIcQ&lang=en&source=USTLINKEDIN&ref=USTLINKEDIN#detail/job/27485
AWS DevOps Engineer,"Company Name: Infiniti ResearchLocation: BangaloreMode of Work: 5days WFO(On-Site)Minimum Experience: 2 to 5 years
Note: Looking for Bangalore based candidates.
Job Summary We are seeking a skilled AWS DevOps Engineer to join our team. Should have a strong background in AWS cloud technologies, containerization with Docker, and automation through scripting. This role is essential for optimizing our development and deployment processes, ensuring seamless integration and delivery of applications. Key Responsibilities Cloud Infrastructure Management: Design, implement, and maintain scalable and secure AWS infrastructure to support applications and services.CI/CD Pipeline Development: Develop and manage CI/CD pipelines to automate the build, test, and deployment processes, improving software delivery efficiency.Containerization: Utilize Docker to containerize applications, ensuring consistency across development, testing, and production environments.Scripting and Automation: Write and maintain Bash scripts to automate routine tasks, enhance operational workflows, and improve system performance.Monitoring and Performance Optimization: Monitor system performance and troubleshoot issues, implementing optimizations for reliability and efficiency.Collaboration: Work closely with development teams to integrate their workflows into the CI/CD process, providing guidance on best practices.Documentation: Maintain clear and comprehensive documentation of infrastructure, processes, and configurations. Required Skills and Qualifications AWS Expertise: Strong experience with AWS services (e.g., EC2, S3, RDS, Lambda) and understanding of AWS architecture best practices.Docker Proficiency: Must have hands-on experience with Docker, including creating and managing containers and Docker files.Bash Scripting: Proven experience in writing and executing Bash scripts for automation and system management.Basic Python Knowledge: Familiarity with Python for scripting tasks is a plus.AWS Certification: AWS certification (e.g., AWS Certified DevOps Engineer, AWS Certified Solutions Architect) is preferred.CI/CD Experience: Experience with CI/CD tools such as Azure Devops, Azure Pipelines and AWS CodePipeline. Education and Experience
Bachelor’s degree in computer science, Engineering, or a related field.
In case of any queries, Kindly reach out to me.E-mail: ramyasrikarthika@infinitiresearch.comWebsite: www.infinitiresearch.com",https://www.linkedin.com/jobs/view/4065143086/,"Bengaluru, Karnataka, India",Infiniti Research Ltd.,https://media.licdn.com/dms/image/v2/C560BAQESOt0AZBxvKA/company-logo_400_400/company-logo_400_400/0/1631320636136?e=1740009600&v=beta&t=1TodkzUqRzJdanTgHNLOEaoK0ODI-BTJDFvyBB4r__4,https://www.linkedin.com/job-apply/4065143086
AWS Devops Engineer,"Greetings from TCS!!!
**TCS is Hiring for AWS DevOps Engineer**
Walkin Interview for AWS DevOps Engineer in BangaloreWalkin Interview Date: 9th NOV 2024(Saturday)
Role: AWS DevOps Engineer
Desired Experience: 4- 10 Years
Job Location: Pan India
Job Description:
Our company is moving fast from traditional IT world to a Digital era embracing Agile principles. We look fo highly skilled developers with an SRE mindset to help us with this transformation.You'll work in small teams (incl. product managers, developers and operations people) in highly collaborative way, use the latest technologies and enjoy seeing the direct impact of your work.
You'll combine Agile with expertise in cloud, big data and mobile to create and maintain custom solutions, in a way consistent with duties SRE principles, that help clients increase productivity and make timely decisions.
Develop roadmap, architecture, implementation and process refinement related to digital assets using AWS, Azure Cloud services and Terraform, Packer, and Kubernetes delivery toolsDevelop and implement Python/Shell scripts, Terraform templates, Packer AMI's and Helm charts based on project requirementsCreate CI/CD pipelines to enable a fully automated SDLCCreate and maintain platform/services automation documentation supportProvide support for projects prior to transition phase to supportAWS Cloud services; Azure Cloud services: Terraform: Kubernetes: Docker containers: Python (or Go-lang): shell scripting network services: CI/CD pipelines and tools; cyber security standards and tools (e.g., secrets management, IAM)
Walkin Interview for AWS DevOps Engineer in BangaloreWalkin Interview Date: 9th Nov 2024(Saturday)Venue : TCS Bangalore",https://www.linkedin.com/jobs/view/4064796296/,"Bengaluru, Karnataka, India",Tata Consultancy Services,https://media.licdn.com/dms/image/v2/D4D0BAQGsGR9p4ikS5w/company-logo_400_400/company-logo_400_400/0/1708946550425/tata_consultancy_services_logo?e=1740009600&v=beta&t=FNt7fWHx_t02b9btmf4UIYBdv0LreExcQGLtAA6l348,https://www.linkedin.com/job-apply/4064796296
AWS DevOps Engineer,"Who We Are:We are a Digital Customer Experience organization, with a comprehensive coverage of IT Services from Traditional Services to Next Gen Digital Services. At TELUS International, we focus on lean, agile, human-centered design. We have been in the technology business since 2002, with HQs in California, USA. TELUS International also invests in R&D where innovators, researchers and visionaries collaborate to explore emerging customer experience tech to disrupt the future.We are about 70,000 employees working across 35 delivery centers across Asia, Europe, North America & Near shore in Central America & Canada.We are focused on enabling Digital Transformation for our customers by driving Innovation & Automation through self-service options like AI Bots, Robotic Process Automation etc. for hyper personalized, secure, on demand, and elastic solutions. Our workforce is connected to drive customer experience in Media & Communications, Travel & Hospitality, eCommerce, Technology, Fintech & Financial services & Healthcare domains.
How we Help you Grow:Our development programmers are designed to promote technical growth, enhance leadership and relationship skills across individuals. To stimulate your career growth, a vast array of in-house training programs which are listed below, but not limited to:-
Job Title: AWS DevOps EngineerWork Mode: HybridYears of Exp: 7-8Shift Time: Monthly Rotational shifts (6 AM-3 PM, 2 PM-11 PM, 10 PM - 7 AM IST)
Immediate Joiners Preferred
JOB SUMMARYAWS DevOps Engineer with strong experience in AWS administration, Kubernetes Cluster Management, CI/CD pipelines management, Build & Release management and Infrastructure Automation.
MAJOR DUTIES AND RESPONSIBILITIES:AWS infrastructure administration and management (VPC, EC2, S3, ELB, EBS, Route53, ASM etc.)Kubernetes Cluster Management including creating new kops clusters & building / deploying Secrets, configs and Docker based Containerized MicroServices etc.Monitoring & Alerting on the Infrastructure resources and application availability using APM & other monitoring tools.Contribute to Infrastructure Automations using Infrastructure as a code (Terraform).CI/CD Pipelines management in Gitlab.Troubleshoot and Resolve Support Tickets.
REQUIRED SKILLS:Strong AWS / Kubernetes Experience.Experience/familiarity build / deploying containerized microservices.Experience in implementing CI/CD pipelines.Good in Network Flows (Understanding of Network)Strong in Linux.Good in Automation Proficiency.
How will this opportunity be a catalyst in your career graph?To stimulate your career growth, a vast array of in-house training programs which are listed below, but not limited to:-Trending technical skillsBusiness domain & customer interactionBehavioral & effective communicationTransparent work culture to lift your ideas & initiatives at enterprise level & investment to execute successfully.
Equal Opportunity Employer:At TELUS International, we are proud to be an equal opportunity employer and are committed to creating a diverse and inclusive workplace. All aspects of employment, including the decision to hire and promote, are based on applicants’ qualifications, merits, competence, and performance without regard to any characteristic related to diversity.",https://www.linkedin.com/jobs/view/4071969403/,"Noida, Uttar Pradesh, India",TELUS Digital,https://media.licdn.com/dms/image/v2/D560BAQEo2Kofedd9rg/company-logo_400_400/company-logo_400_400/0/1719936181768/telus_international_logo?e=1740009600&v=beta&t=GM5pOeUg5Fb9jdhGebRHnQG_ciu8-yXzyDKo3ksPA54,https://www.linkedin.com/job-apply/4071969403
"Sofware Development Engineer II, AWS","Description

The Amazon Fire TV team designs and engineers the best-selling and groundbreaking devices for Fire TV product Line.

You will be part of a fast-paced, agile and innovative team who is bringing new multi-modal, integrated voice with GUI, experiences to FireTV in a startup like environment

Key job responsibilities

We are looking for passionate, hard-working, and talented software engineers who have experience building innovative, mission critical, high volume applications that customers love. This is a high visibility team where you will get a chance to make a positive impact on customer experience.

Amazon FireTV products are revolutionary consumer devices that have become the #1 best-selling Amazon products. They are among the most innovative and fastest growing businesses at both Amazon and the entire consumer electronics industry. We are looking for talented software engineers to join our team in building application software. This is an enormous opportunity to lead the design, architecture, and implementation of products used every day by people you know.

About The Team

Amazon FireTV products are revolutionary consumer devices that have become the #1 best-selling Amazon products. They are among the most innovative and fastest growing businesses at both Amazon and the entire consumer electronics industry. We are looking for talented software engineers to join our team in building application software. This is an enormous opportunity to lead the design, architecture, and implementation of products used every day by people you know.

Basic Qualifications

 3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience Experience programming with at least one software programming language

Preferred Qualifications

 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience Bachelor's degree in computer science or equivalent


Company - ADCI - BLR 14 SEZ

Job ID: A2742961",https://www.linkedin.com/jobs/view/4009013205/,"Bengaluru, Karnataka, India",Amazon Web Services (AWS),https://media.licdn.com/dms/image/v2/C560BAQER_QnUTXrPJw/company-logo_400_400/company-logo_400_400/0/1670264051233/amazon_web_services_logo?e=1740009600&v=beta&t=9epz9boiBX6M_cLMr929hN2a-i1E3ik8pRVc8jp9G5g,https://www.amazon.jobs/jobs/2742961/sofware-development-engineer-ii-aws?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid
Cloud DevOps Engineer,"Job Title: Cloud DevOps EngineerExperience: 3+ yearsLocation: Chennai| Madurai
Mandatory Skillsets: Python |Cloud-AWS| IAC Tools| Containerization ToolAdded Advantage: Azure
Job Summary:The Cloud DevOps Engineer will design, implement, and manage cloud infrastructure solutions using AWS and Azure. The ideal candidate will possess a strong background in cloud architecture, an in-depth understanding of AWS and Azure services, and at least 4 years of hands-on experience with both platforms.
Key Responsibilities:Design and implement scalable, secure, and cost-effective cloud solutions on AWS and Azure.Collaborate with development teams to define and implement cloud architecture best practices.Develop and maintain cloud infrastructure using Infrastructure as Code (IaC) tools such as Terraform, CloudFormation, or ARM Templates.Ensure high availability and disaster recovery solutions are in place and tested regularly.Monitor cloud infrastructure performance, optimize resource usage, and implement cost-saving measures.Troubleshoot and resolve issues related to cloud infrastructure and services.Stay updated with the latest trends and advancements in cloud technologies and integrate relevant innovations into the infrastructure.Engage in cloud security and cloud audit activities.Implement and manage security measures within the DevOps pipeline.Automate security testing and monitoring tools to identify vulnerabilities.Ensure adherence to regulatory and compliance requirements (e.g., GDPR, HIPAA, SOC 2).
Qualifications:Bachelor’s degree in Computer Science, Information Technology, or a related field.Minimum of 3 years of experience working with AWS and Azure.Strong experience with cloud architecture design and implementation.Proficiency in Infrastructure as Code (IaC) tools such as Terraform, CloudFormation, or ARM Templates.Experience with containerization technologies such as Docker and orchestration platforms like Kubernetes.Knowledge of networking concepts, including VPNs, firewalls, and load balancers.Experience with CI/CD pipelines and tools such as Jenkins, GitLab CI, or Azure DevOps.Strong scripting skills (e.g., Python, PowerShell, Bash).Database knowledge required (MySQL, Postgres, MongoDB).Excellent problem-solving and troubleshooting skills.Strong communication and collaboration abilities.
Preferred Qualifications:AWS Certified Solutions Architect (Associate or Professional) and/or Microsoft Certified: Azure Solutions Architect Expert.Experience with multi-cloud environments and hybrid cloud solutions.Familiarity with DevOps practices and principles.Experience with monitoring and logging tools such as Prometheus, Grafana, ELK Stack, or Azure Monitor.",https://www.linkedin.com/jobs/view/4074246385/,"Chennai, Tamil Nadu, India",OptiSol Business Solutions,https://media.licdn.com/dms/image/v2/C560BAQG2U4KgcVolTQ/company-logo_400_400/company-logo_400_400/0/1652099254547/optisol_business_solutions_logo?e=1740009600&v=beta&t=YGjSAtfIP0QW2_XCfv3ESqCDwv-0QgxWkxFk4n_fbHQ,https://www.linkedin.com/job-apply/4074246385
"Software Development Engineer, Search Services, AWS OpenSearch","Description

AWS Utility Computing (UC) provides product innovations — from foundational services such as Amazon’s Simple Storage Service (S3) and Amazon Elastic Compute Cloud (EC2), to consistently released new product innovations that continue to set AWS’s services and features apart in the industry. As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS, including support for customers who require specialized security solutions for their cloud services.

Amazon Web Services (AWS) is the pioneer and recognized leader in Cloud Computing. Our web services provide a platform for IT infrastructure in-the-cloud that is used by hundreds of thousands of developers and businesses around the world. These customers range from start-ups to leading web companies to Global 500 companies in financial services, pharmaceuticals, and technology.

Our Search Services team is breaking new ground and redefining search and analytics of Big Data. We are currently responsible for two major AWS services: Amazon Opensearch and Amazon CloudSearch. We are looking for Software Engineers to join its Bangalore team to lead cutting edge initiatives in search and real-time analytics. The role demands a high-performing candidate who can tackle difficult problems in the areas of very large-scale distributed systems and open source and drive solutions from design to coding, testing and deployment.

At AWS, you’ll experience the benefits of working in a dynamic, entrepreneurial environment, while leveraging the resources of Amazon.com (AMZN), one of the world's leading internet companies. We provide a highly customer-centric, team-oriented environment.

As a Software Development Engineer, You Will

Lead architecture of large initiatives in scaling, security and availability.

Design, develop and support a world-class search and analytics platform serving individuals and businesses of all sizes

Produce bullet-proof code that is robust, efficient and maintainable; our primary languages are Java and Python

Continually challenge what exists and explore what should be changed to best meet evolving business and market needs.

Possess expert knowledge in large scale distributed system design and engineering best practices

Participate in setting a vision and objectives for Search Services in alignment with business and market needs

Drive and work on algorithm and architecture design, execute and deliver results.

Invent the future of search, instead of just being a bystander

Join a great group of motivated, top-notch, people and work with them to solve interesting and useful problems in a fun, collaborative environment

About The Team

Diverse Experiences

AWS values diverse experiences. Even if you do not meet all of the qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying.

Why AWS?

Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.

Inclusive Team Culture

Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.

Mentorship & Career Growth

We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional.

Work/Life Balance

We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why flexible work hours and arrangements are part of our culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud.

Basic Qualifications

 3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience Experience programming with at least one software programming language

Preferred Qualifications

 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience Bachelor's degree in computer science or equivalent


Company - ADCI - Karnataka

Job ID: A2813513",https://www.linkedin.com/jobs/view/4058452628/,"Bengaluru, Karnataka, India",Amazon Web Services (AWS),https://media.licdn.com/dms/image/v2/C560BAQER_QnUTXrPJw/company-logo_400_400/company-logo_400_400/0/1670264051233/amazon_web_services_logo?e=1740009600&v=beta&t=9epz9boiBX6M_cLMr929hN2a-i1E3ik8pRVc8jp9G5g,https://www.amazon.jobs/jobs/2813513/software-development-engineer-search-services-aws-opensearch?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid
